10 10 1 4
LAMMPS input map file for fix-phonon: 10x10x1 Graphene unit cells: (above) 10=nx, 10=ny, 10=nz, 4=atoms in a unit cell; (below) lx ly lz k tag 
0 0 0 0 1
0 0 0 1 2
0 0 0 2 3
0 0 0 3 4
1 0 0 0 5
1 0 0 1 6
1 0 0 2 7
1 0 0 3 8
2 0 0 0 9
2 0 0 1 10
2 0 0 2 11
2 0 0 3 12
3 0 0 0 13
3 0 0 1 14
3 0 0 2 15
3 0 0 3 16
4 0 0 0 17
4 0 0 1 18
4 0 0 2 19
4 0 0 3 20
5 0 0 0 21
5 0 0 1 22
5 0 0 2 23
5 0 0 3 24
6 0 0 0 25
6 0 0 1 26
6 0 0 2 27
6 0 0 3 28
7 0 0 0 29
7 0 0 1 30
7 0 0 2 31
7 0 0 3 32
8 0 0 0 33
8 0 0 1 34
8 0 0 2 35
8 0 0 3 36
9 0 0 0 37
9 0 0 1 38
9 0 0 2 39
9 0 0 3 40
0 1 0 0 41
0 1 0 1 42
0 1 0 2 43
0 1 0 3 44
1 1 0 0 45
1 1 0 1 46
1 1 0 2 47
1 1 0 3 48
2 1 0 0 49
2 1 0 1 50
2 1 0 2 51
2 1 0 3 52
3 1 0 0 53
3 1 0 1 54
3 1 0 2 55
3 1 0 3 56
4 1 0 0 57
4 1 0 1 58
4 1 0 2 59
4 1 0 3 60
5 1 0 0 61
5 1 0 1 62
5 1 0 2 63
5 1 0 3 64
6 1 0 0 65
6 1 0 1 66
6 1 0 2 67
6 1 0 3 68
7 1 0 0 69
7 1 0 1 70
7 1 0 2 71
7 1 0 3 72
8 1 0 0 73
8 1 0 1 74
8 1 0 2 75
8 1 0 3 76
9 1 0 0 77
9 1 0 1 78
9 1 0 2 79
9 1 0 3 80
0 2 0 0 81
0 2 0 1 82
0 2 0 2 83
0 2 0 3 84
1 2 0 0 85
1 2 0 1 86
1 2 0 2 87
1 2 0 3 88
2 2 0 0 89
2 2 0 1 90
2 2 0 2 91
2 2 0 3 92
3 2 0 0 93
3 2 0 1 94
3 2 0 2 95
3 2 0 3 96
4 2 0 0 97
4 2 0 1 98
4 2 0 2 99
4 2 0 3 100
5 2 0 0 101
5 2 0 1 102
5 2 0 2 103
5 2 0 3 104
6 2 0 0 105
6 2 0 1 106
6 2 0 2 107
6 2 0 3 108
7 2 0 0 109
7 2 0 1 110
7 2 0 2 111
7 2 0 3 112
8 2 0 0 113
8 2 0 1 114
8 2 0 2 115
8 2 0 3 116
9 2 0 0 117
9 2 0 1 118
9 2 0 2 119
9 2 0 3 120
0 3 0 0 121
0 3 0 1 122
0 3 0 2 123
0 3 0 3 124
1 3 0 0 125
1 3 0 1 126
1 3 0 2 127
1 3 0 3 128
2 3 0 0 129
2 3 0 1 130
2 3 0 2 131
2 3 0 3 132
3 3 0 0 133
3 3 0 1 134
3 3 0 2 135
3 3 0 3 136
4 3 0 0 137
4 3 0 1 138
4 3 0 2 139
4 3 0 3 140
5 3 0 0 141
5 3 0 1 142
5 3 0 2 143
5 3 0 3 144
6 3 0 0 145
6 3 0 1 146
6 3 0 2 147
6 3 0 3 148
7 3 0 0 149
7 3 0 1 150
7 3 0 2 151
7 3 0 3 152
8 3 0 0 153
8 3 0 1 154
8 3 0 2 155
8 3 0 3 156
9 3 0 0 157
9 3 0 1 158
9 3 0 2 159
9 3 0 3 160
0 4 0 0 161
0 4 0 1 162
0 4 0 2 163
0 4 0 3 164
1 4 0 0 165
1 4 0 1 166
1 4 0 2 167
1 4 0 3 168
2 4 0 0 169
2 4 0 1 170
2 4 0 2 171
2 4 0 3 172
3 4 0 0 173
3 4 0 1 174
3 4 0 2 175
3 4 0 3 176
4 4 0 0 177
4 4 0 1 178
4 4 0 2 179
4 4 0 3 180
5 4 0 0 181
5 4 0 1 182
5 4 0 2 183
5 4 0 3 184
6 4 0 0 185
6 4 0 1 186
6 4 0 2 187
6 4 0 3 188
7 4 0 0 189
7 4 0 1 190
7 4 0 2 191
7 4 0 3 192
8 4 0 0 193
8 4 0 1 194
8 4 0 2 195
8 4 0 3 196
9 4 0 0 197
9 4 0 1 198
9 4 0 2 199
9 4 0 3 200
0 5 0 0 201
0 5 0 1 202
0 5 0 2 203
0 5 0 3 204
1 5 0 0 205
1 5 0 1 206
1 5 0 2 207
1 5 0 3 208
2 5 0 0 209
2 5 0 1 210
2 5 0 2 211
2 5 0 3 212
3 5 0 0 213
3 5 0 1 214
3 5 0 2 215
3 5 0 3 216
4 5 0 0 217
4 5 0 1 218
4 5 0 2 219
4 5 0 3 220
5 5 0 0 221
5 5 0 1 222
5 5 0 2 223
5 5 0 3 224
6 5 0 0 225
6 5 0 1 226
6 5 0 2 227
6 5 0 3 228
7 5 0 0 229
7 5 0 1 230
7 5 0 2 231
7 5 0 3 232
8 5 0 0 233
8 5 0 1 234
8 5 0 2 235
8 5 0 3 236
9 5 0 0 237
9 5 0 1 238
9 5 0 2 239
9 5 0 3 240
0 6 0 0 241
0 6 0 1 242
0 6 0 2 243
0 6 0 3 244
1 6 0 0 245
1 6 0 1 246
1 6 0 2 247
1 6 0 3 248
2 6 0 0 249
2 6 0 1 250
2 6 0 2 251
2 6 0 3 252
3 6 0 0 253
3 6 0 1 254
3 6 0 2 255
3 6 0 3 256
4 6 0 0 257
4 6 0 1 258
4 6 0 2 259
4 6 0 3 260
5 6 0 0 261
5 6 0 1 262
5 6 0 2 263
5 6 0 3 264
6 6 0 0 265
6 6 0 1 266
6 6 0 2 267
6 6 0 3 268
7 6 0 0 269
7 6 0 1 270
7 6 0 2 271
7 6 0 3 272
8 6 0 0 273
8 6 0 1 274
8 6 0 2 275
8 6 0 3 276
9 6 0 0 277
9 6 0 1 278
9 6 0 2 279
9 6 0 3 280
0 7 0 0 281
0 7 0 1 282
0 7 0 2 283
0 7 0 3 284
1 7 0 0 285
1 7 0 1 286
1 7 0 2 287
1 7 0 3 288
2 7 0 0 289
2 7 0 1 290
2 7 0 2 291
2 7 0 3 292
3 7 0 0 293
3 7 0 1 294
3 7 0 2 295
3 7 0 3 296
4 7 0 0 297
4 7 0 1 298
4 7 0 2 299
4 7 0 3 300
5 7 0 0 301
5 7 0 1 302
5 7 0 2 303
5 7 0 3 304
6 7 0 0 305
6 7 0 1 306
6 7 0 2 307
6 7 0 3 308
7 7 0 0 309
7 7 0 1 310
7 7 0 2 311
7 7 0 3 312
8 7 0 0 313
8 7 0 1 314
8 7 0 2 315
8 7 0 3 316
9 7 0 0 317
9 7 0 1 318
9 7 0 2 319
9 7 0 3 320
0 8 0 0 321
0 8 0 1 322
0 8 0 2 323
0 8 0 3 324
1 8 0 0 325
1 8 0 1 326
1 8 0 2 327
1 8 0 3 328
2 8 0 0 329
2 8 0 1 330
2 8 0 2 331
2 8 0 3 332
3 8 0 0 333
3 8 0 1 334
3 8 0 2 335
3 8 0 3 336
4 8 0 0 337
4 8 0 1 338
4 8 0 2 339
4 8 0 3 340
5 8 0 0 341
5 8 0 1 342
5 8 0 2 343
5 8 0 3 344
6 8 0 0 345
6 8 0 1 346
6 8 0 2 347
6 8 0 3 348
7 8 0 0 349
7 8 0 1 350
7 8 0 2 351
7 8 0 3 352
8 8 0 0 353
8 8 0 1 354
8 8 0 2 355
8 8 0 3 356
9 8 0 0 357
9 8 0 1 358
9 8 0 2 359
9 8 0 3 360
0 9 0 0 361
0 9 0 1 362
0 9 0 2 363
0 9 0 3 364
1 9 0 0 365
1 9 0 1 366
1 9 0 2 367
1 9 0 3 368
2 9 0 0 369
2 9 0 1 370
2 9 0 2 371
2 9 0 3 372
3 9 0 0 373
3 9 0 1 374
3 9 0 2 375
3 9 0 3 376
4 9 0 0 377
4 9 0 1 378
4 9 0 2 379
4 9 0 3 380
5 9 0 0 381
5 9 0 1 382
5 9 0 2 383
5 9 0 3 384
6 9 0 0 385
6 9 0 1 386
6 9 0 2 387
6 9 0 3 388
7 9 0 0 389
7 9 0 1 390
7 9 0 2 391
7 9 0 3 392
8 9 0 0 393
8 9 0 1 394
8 9 0 2 395
8 9 0 3 396
9 9 0 0 397
9 9 0 1 398
9 9 0 2 399
9 9 0 3 400
